Severity	Code	Description	Project	File	Line	Suppression State	Details
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	981		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	981		
Error (active)	CS0103	The name 'cbValues' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	983		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1002		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1036		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1036		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1040		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1041		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1042		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1058		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1058		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1058		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1058		
Error (active)	CS0103	The name 'lblWidth30' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1058		
Error (active)	CS0103	The name 'lblApplications' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1152		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1199		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1208		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1208		
Error (active)	CS0103	The name 'tsbExportProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1221		
Error (active)	CS0103	The name 'tsbImportProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1226		
Error (active)	CS0103	The name 'tssbRemoveApplication' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1259		
Error (active)	CS0103	The name 'tssbRemoveApplication' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1260		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1265		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1265		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1297		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1302		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1304		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1306		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1345		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1347		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1348		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1349		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1350		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1350		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1394		
Error (active)	CS0103	The name 'cbProfiles' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1397		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1415		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1415		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1417		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1418		
Error (active)	CS0103	The name 'tscbShowCustomSettingNamesOnly' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1460		
Error (active)	CS0103	The name 'tscbShowScannedUnknownSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1461		
Error (active)	CS0103	The name 'tscbShowCustomSettingNamesOnly' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1471		
Error (active)	CS0103	The name 'tscbShowScannedUnknownSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1472		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1500		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1505		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1515		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1518		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1520		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1520		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1520		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1527		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1527		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1537		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1538		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1546		
Error (active)	CS0103	The name 'cbValues' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1547		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1548		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1552		
Error (active)	CS0103	The name 'cbValues' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1553		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1554		
Error (active)	CS0103	The name 'pbMain' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1564		
Error (active)	CS0103	The name 'pbMain' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1565		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1565		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1568		
Error (active)	CS0103	The name 'pbMain' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1576		
Error (active)	CS0103	The name 'pbMain' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1609		
Error (active)	CS0103	The name 'lvSettings' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1622		
Error (active)	CS0103	The name 'txtFilter' does not exist in the current context	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.cs	1645		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'ilListView' and no accessible extension method 'ilListView' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	33		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'pbMain' and no accessible extension method 'pbMain' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	34		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tsMain' and no accessible extension method 'tsMain' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	35		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'themeDropDown' and no accessible extension method 'themeDropDown' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	36		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'tslProfiles' and no accessible extension method 'tslProfiles' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	37		
Error (active)	CS1061	'frmDrvSettings' does not contain a definition for 'cbProfiles' and no accessible extension method 'cbProfiles' accepting a first argument of type 'frmDrvSettings' could be found (are you missing a using directive or an assembly reference?)	nvidiaProfileInspector	C:\Users\Kingo\source\repos\nvidiaProfileInspector\nspector\frmDrvSettings.Designer.cs	38		
